pair_index,source,target,category,temperature_C,finished_height_mm,plating_um,geometry_case,trace_and_barrel_full_item_ohm,mV_per_A,mW_per_A_squared
23,C204.1,U702.1,VOUT_branch,60,1.44,25,width_minus_25um_copper_80pct,0.06408651567220211,64.08651567220211,64.08651567220211
23,C204.1,U702.1,VOUT_branch,60,1.6,20,native_nominal,0.0495869368049467,49.586936804946696,49.586936804946696
23,C204.1,U702.1,VOUT_branch,60,1.6,20,width_minus_25um_copper_80pct,0.06501080585118386,65.01080585118386,65.01080585118386
23,C204.1,U702.1,VOUT_branch,60,1.6,25,native_nominal,0.04891277166382894,48.912771663828934,48.912771663828934
23,C204.1,U702.1,VOUT_branch,60,1.6,25,width_minus_25um_copper_80pct,0.06433664071006609,64.33664071006609,64.33664071006609
23,C204.1,U702.1,VOUT_branch,60,1.76,20,native_nominal,0.04990447835692246,49.90447835692246,49.90447835692246
23,C204.1,U702.1,VOUT_branch,60,1.76,20,width_minus_25um_copper_80pct,0.06532834740315963,65.32834740315963,65.32834740315963
23,C204.1,U702.1,VOUT_branch,60,1.76,25,native_nominal,0.04916289670169292,49.162896701692915,49.162896701692915
23,C204.1,U702.1,VOUT_branch,60,1.76,25,width_minus_25um_copper_80pct,0.06458676574793007,64.58676574793007,64.58676574793007
23,C204.1,U702.1,VOUT_branch,85,1.44,20,native_nominal,0.053452525294108516,53.45252529410852,53.45252529410852
23,C204.1,U702.1,VOUT_branch,85,1.44,20,width_minus_25um_copper_80pct,0.0701859304048054,70.1859304048054,70.1859304048054
23,C204.1,U702.1,VOUT_branch,85,1.44,25,native_nominal,0.052794261758181554,52.794261758181555,52.794261758181555
23,C204.1,U702.1,VOUT_branch,85,1.44,25,width_minus_25um_copper_80pct,0.06952766686887844,69.52766686887844,69.52766686887844
23,C204.1,U702.1,VOUT_branch,85,1.6,20,native_nominal,0.053797027144633885,53.79702714463389,53.79702714463389
23,C204.1,U702.1,VOUT_branch,85,1.6,20,width_minus_25um_copper_80pct,0.07053043225533079,70.5304322553308,70.5304322553308
23,C204.1,U702.1,VOUT_branch,85,1.6,25,native_nominal,0.053065623215826155,53.06562321582616,53.06562321582616
23,C204.1,U702.1,VOUT_branch,85,1.6,25,width_minus_25um_copper_80pct,0.06979902832652306,69.79902832652306,69.79902832652306
23,C204.1,U702.1,VOUT_branch,85,1.76,20,native_nominal,0.05414152899515928,54.141528995159284,54.141528995159284
23,C204.1,U702.1,VOUT_branch,85,1.76,20,width_minus_25um_copper_80pct,0.07087493410585616,70.87493410585616,70.87493410585616
23,C204.1,U702.1,VOUT_branch,85,1.76,25,native_nominal,0.05333698467347077,53.336984673470766,53.336984673470766
23,C204.1,U702.1,VOUT_branch,85,1.76,25,width_minus_25um_copper_80pct,0.07007038978416766,70.07038978416766,70.07038978416766
24,J102.1,U101.13,battery_trunk,20,1.44,20,native_nominal,0.025806825705421393,25.806825705421392,25.806825705421392
24,J102.1,U101.13,battery_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.03342564748299231,33.42564748299231,33.42564748299231
24,J102.1,U101.13,battery_trunk,20,1.44,25,native_nominal,0.025153511358603612,25.153511358603613,25.153511358603613
24,J102.1,U101.13,battery_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.032772333136174524,32.772333136174524,32.772333136174524
24,J102.1,U101.13,battery_trunk,20,1.6,20,native_nominal,0.026143595569330578,26.14359556933058,26.14359556933058
24,J102.1,U101.13,battery_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.03376241734690149,33.762417346901486,33.762417346901486
24,J102.1,U101.13,battery_trunk,20,1.6,25,native_nominal,0.025417690739533042,25.417690739533043,25.417690739533043
24,J102.1,U101.13,battery_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.033036512517103954,33.03651251710395,33.03651251710395
24,J102.1,U101.13,battery_trunk,20,1.76,20,native_nominal,0.02648036543323976,26.480365433239758,26.480365433239758
24,J102.1,U101.13,battery_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.03409918721081068,34.099187210810676,34.099187210810676
24,J102.1,U101.13,battery_trunk,20,1.76,25,native_nominal,0.025681870120462472,25.681870120462474,25.681870120462474
24,J102.1,U101.13,battery_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.033300691898033384,33.300691898033385,33.300691898033385
24,J102.1,U101.13,battery_trunk,60,1.44,20,native_nominal,0.029863658706313634,29.863658706313633,29.863658706313633
24,J102.1,U101.13,battery_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.038680159267318694,38.68015926731869,38.68015926731869
24,J102.1,U101.13,battery_trunk,60,1.44,25,native_nominal,0.029107643344176103,29.107643344176104,29.107643344176104
24,J102.1,U101.13,battery_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.03792414390518116,37.92414390518116,37.92414390518116
24,J102.1,U101.13,battery_trunk,60,1.6,20,native_nominal,0.030253368792829343,30.25336879282934,30.25336879282934
24,J102.1,U101.13,battery_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.0390698693538344,39.0698693538344,39.0698693538344
24,J102.1,U101.13,battery_trunk,60,1.6,25,native_nominal,0.029413351723787638,29.41335172378764,29.41335172378764
24,J102.1,U101.13,battery_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.03822985228479269,38.22985228479269,38.22985228479269
24,J102.1,U101.13,battery_trunk,60,1.76,20,native_nominal,0.03064307887934505,30.643078879345047,30.643078879345047
24,J102.1,U101.13,battery_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.03945957944035011,39.45957944035011,39.45957944035011
24,J102.1,U101.13,battery_trunk,60,1.76,25,native_nominal,0.029719060103399173,29.719060103399173,29.719060103399173
24,J102.1,U101.13,battery_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.038535560664404236,38.53556066440424,38.53556066440424
24,J102.1,U101.13,battery_trunk,85,1.44,20,native_nominal,0.03239917933187129,32.39917933187129,32.39917933187129
24,J102.1,U101.13,battery_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.04196422913252269,41.964229132522696,41.964229132522696
24,J102.1,U101.13,battery_trunk,85,1.44,25,native_nominal,0.03157897583515891,31.57897583515891,31.57897583515891
24,J102.1,U101.13,battery_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.04114402563581031,41.14402563581031,41.14402563581031
24,J102.1,U101.13,battery_trunk,85,1.6,20,native_nominal,0.03282197705751607,32.82197705751607,32.82197705751607
24,J102.1,U101.13,battery_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.042387026858167476,42.387026858167474,42.387026858167474
24,J102.1,U101.13,battery_trunk,85,1.6,25,native_nominal,0.031910639838946764,31.910639838946764,31.910639838946764
24,J102.1,U101.13,battery_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.04147568963959816,41.475689639598166,41.475689639598166
24,J102.1,U101.13,battery_trunk,85,1.76,20,native_nominal,0.03324477478316086,33.244774783160864,33.244774783160864
24,J102.1,U101.13,battery_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.04280982458381226,42.80982458381226,42.80982458381226
24,J102.1,U101.13,battery_trunk,85,1.76,25,native_nominal,0.03224230384273461,32.242303842734614,32.242303842734614
24,J102.1,U101.13,battery_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.04180735364338602,41.807353643386016,41.807353643386016
25,J102.1,U101.14,battery_trunk,20,1.44,20,native_nominal,0.02679125983299618,26.79125983299618,26.79125983299618
25,J102.1,U101.14,battery_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.03479279567748172,34.79279567748172,34.79279567748172
25,J102.1,U101.14,battery_trunk,20,1.44,25,native_nominal,0.0261379454861784,26.1379454861784,26.1379454861784
25,J102.1,U101.14,battery_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.03413948133066393,34.13948133066393,34.13948133066393
25,J102.1,U101.14,battery_trunk,20,1.6,20,native_nominal,0.027128029696905365,27.128029696905365,27.128029696905365
25,J102.1,U101.14,battery_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.0351295655413909,35.129565541390896,35.129565541390896
25,J102.1,U101.14,battery_trunk,20,1.6,25,native_nominal,0.02640212486710783,26.40212486710783,26.40212486710783
25,J102.1,U101.14,battery_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.03440366071159336,34.40366071159336,34.40366071159336
25,J102.1,U101.14,battery_trunk,20,1.76,20,native_nominal,0.027464799560814546,27.464799560814544,27.464799560814544
25,J102.1,U101.14,battery_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.03546633540530009,35.466335405300086,35.466335405300086
25,J102.1,U101.14,battery_trunk,20,1.76,25,native_nominal,0.02666630424803726,26.66630424803726,26.66630424803726
25,J102.1,U101.14,battery_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.03466784009252279,34.667840092522795,34.667840092522795
25,J102.1,U101.14,battery_trunk,60,1.44,20,native_nominal,0.031002845878743177,31.002845878743177,31.002845878743177
25,J102.1,U101.14,battery_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.040262223157981836,40.262223157981836,40.262223157981836
25,J102.1,U101.14,battery_trunk,60,1.44,25,native_nominal,0.030246830516605646,30.246830516605645,30.246830516605645
25,J102.1,U101.14,battery_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.0395062077958443,39.506207795844304,39.506207795844304
25,J102.1,U101.14,battery_trunk,60,1.6,20,native_nominal,0.03139255596525889,31.39255596525889,31.39255596525889
25,J102.1,U101.14,battery_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.04065193324449754,40.65193324449754,40.65193324449754
25,J102.1,U101.14,battery_trunk,60,1.6,25,native_nominal,0.03055253889621718,30.552538896217182,30.552538896217182
25,J102.1,U101.14,battery_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.03981191617545583,39.811916175455835,39.811916175455835
25,J102.1,U101.14,battery_trunk,60,1.76,20,native_nominal,0.031782266051774595,31.782266051774595,31.782266051774595
25,J102.1,U101.14,battery_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.041041643331013254,41.041643331013255,41.041643331013255
25,J102.1,U101.14,battery_trunk,60,1.76,25,native_nominal,0.030858247275828716,30.858247275828717,30.858247275828717
25,J102.1,U101.14,battery_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.04011762455506738,40.11762455506738,40.11762455506738
25,J102.1,U101.14,battery_trunk,85,1.44,20,native_nominal,0.033635087157335056,33.63508715733506,33.63508715733506
25,J102.1,U101.14,battery_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.04368061533329442,43.68061533329442,43.68061533329442
25,J102.1,U101.14,battery_trunk,85,1.44,25,native_nominal,0.03281488366062268,32.81488366062268,32.81488366062268
25,J102.1,U101.14,battery_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.042860411836582034,42.86041183658203,42.86041183658203
25,J102.1,U101.14,battery_trunk,85,1.6,20,native_nominal,0.03405788488297984,34.05788488297984,34.05788488297984
25,J102.1,U101.14,battery_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.0441034130589392,44.1034130589392,44.1034130589392
25,J102.1,U101.14,battery_trunk,85,1.6,25,native_nominal,0.03314654766441053,33.146547664410534,33.146547664410534
25,J102.1,U101.14,battery_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.04319207584036989,43.19207584036989,43.19207584036989
25,J102.1,U101.14,battery_trunk,85,1.76,20,native_nominal,0.03448068260862463,34.480682608624626,34.480682608624626
25,J102.1,U101.14,battery_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.044526210784583985,44.52621078458399,44.52621078458399
25,J102.1,U101.14,battery_trunk,85,1.76,25,native_nominal,0.03347821166819838,33.47821166819838,33.47821166819838
25,J102.1,U101.14,battery_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.04352373984415774,43.523739844157745,43.523739844157745
